taxi_id,Public Vehicle Number,Vehicle Make,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source
381073dbf3ae4b93be75dce656280b6e97811a6fb3571094f7ed7a4f672ea86d5119d818eaebaf0ed22ccdc25fe004e56e504e707555e479fc50c840f330f268,200,TOYOTA,2014.0,GREEN,Hybrid
257a2a2470d7c964f3ccb30bad62658b0e63aadd59e8d62836106fb867f84b433546373abfa195770a5345088da8d1bfbf45d7c0dc736470a660070b758e18c4,5714,TOYOTA,2014.0,BLUE,Hybrid
e0656223ab9fd20677679e0feb37cdea1ee240072bee54989fd7414dad8345df1c27a97e3654b8676393030a0a4fd2db915cd9ca9cc176809397b793602c5a9d,5730,TOYOTA,2014.0,WHITE,Hybrid
b38cc11899e213a828f18838538613b0328a1df9062b35227c04314a51ae84ac529d3f69f825b1bda5aabadffcbd4925af3d8feae40dd3410acc392faa48ccf9,4789,TOYOTA,2012.0,WHITE,Hybrid
c2c0004fd20a198ec32911e113c5d77c876c0420932391b79e047b6d59b96f2ca9b69c10cf8d59b1387b65d44285e7c3b7b0609d1b25eeca9fc55b5c85cc4f36,6905,TOYOTA,2014.0,YELLOW,Hybrid
90a237f44dd8562ed2dd9592e9e2c3ae18aefec6aaf6299f510fb4493418410d282241196515e27f3a68aa708dda1879abb3819cb28d4983938a59d0c0cd9e63,6609,TOYOTA,2013.0,WHITE,Hybrid
9f36a74565961754f400b0ce36ff675229bed2d2564710b53f7457a6b8adb881a8ce96161649005ec3409517878501a5722a6de9c36687599f9cfe2dd5761d71,2175,TOYOTA,2013.0,WHITE,Hybrid
90d82d0c386e5e63d3ed50d72fd27b3031812a116183f5a843aaab3908c67f66f220f22aeec4c4d94fc688ec297b18d5114ffe466c6c8a0633ae120059f55cea,3599,TOYOTA,2014.0,WHITE,Hybrid
09f0db5f3f9d0086ac733f395e6a610b3ed9356f0c2e63d4fd903ed89b4e554aa22413d4007477463aa2b5716bb2c90345b9faa0940735b605397f6318b69873,316,TOYOTA,2015.0,YELLOW,Hybrid
289c22d19b2a56d1862b29ad484f93c4caa9c20e960ab96e8b037e0d6ef1e2d06e1e8ebe389ba8e44c838d700415d8b6395fe07832625396b9a1f2fb1f3df705,761,TOYOTA,2013.0,GRAY/WHITE,Hybrid
e988dafb4bf8d8eb2b0fa25b1bb4ec2ac587056b2aa51cfd870bb512cc2b0546c1813fddb25e81bf962d2aaeb62de7ac949fb853cdad8e5d645c38c042dda898,3641,TOYOTA,2013.0,WHITE,Hybrid
